full_text,entities,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @MugheesMirza: Instead of ""do not leave your girls alone"" you ""should not leave your men alone"".
Woman robbed and raped by two armed men on Motorway in Lahore. 
#MotorwayIncident
#GraphicWalaDesigner https://t.co/f7jpnB9VKu","{'hashtags': [{'text': 'MotorwayIncident', 'indices': [146, 163]}, {'text': 'GraphicWalaDesigner', 'indices': [164, 184]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1304006571291181057, 'id_str': '1304006571291181057', 'indices': [185, 208], 'media_url': 'http://pbs.twimg.com/media/EhjDEVKWAAEvsJ2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhjDEVKWAAEvsJ2.jpg', 'url': 'https://t.co/f7jpnB9VKu', 'display_url': 'pic.twitter.com/f7jpnB9VKu', 'expanded_url': 'https://twitter.com/MugheesMirza/status/1304006585023369217/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",hussain talpur,hussain_talpur,پاکستان,False,0,0,0,0,Mon May 03 21:44:39 +0000 2021,1389335117685051393
"RT @Hina_RKhar: Justice Served.Eventually the #motorwayincident
 culprits came to their end. https://t.co/CyqgDzbjRf","{'hashtags': [{'text': 'motorwayincident', 'indices': [30, 47]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1373274616043610120, 'id_str': '1373274616043610120', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/Ew7Z_MRXIAgmjp4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ew7Z_MRXIAgmjp4.jpg', 'url': 'https://t.co/CyqgDzbjRf', 'display_url': 'pic.twitter.com/CyqgDzbjRf', 'expanded_url': 'https://twitter.com/Hina_RKhar/status/1373274651116281858/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]}",hot hot kk,abidkal,,False,0,0,0,0,Sat May 01 23:17:36 +0000 2021,1388633733398470663
"RT @AmmarBinArshad1: Privacy In Pakistan Is Like Logic in Pakistani Feminism.( It doesn't exist.)
#motorwayincident #SayNoToBahriaTown","{'hashtags': [{'text': 'motorwayincident', 'indices': [77, 94]}, {'text': 'SayNoToBahriaTown', 'indices': [95, 113]}], 'urls': [], 'user_mentions': [], 'symbols': []}",abdullah mirani,abdullahmiran16,ميرپور  بٺورو سنڌه,False,0,0,0,0,Thu Apr 29 12:56:36 +0000 2021,1387752679598870531
"RT @waqaralisohail: Never stop doing your best just because someone doesn’t give you credit.
#motorwayincident #SayNoToBahriaTown #SayNoToBahriaTown #Haryana #Farmers #Punjab #RespectForOverseas #CPvSIN https://t.co/n4yYzysz3h","{'hashtags': [{'text': 'motorwayincident', 'indices': [73, 90]}, {'text': 'SayNoToBahriaTown', 'indices': [91, 109]}, {'text': 'SayNoToBahriaTown', 'indices': [110, 128]}, {'text': 'Haryana', 'indices': [129, 137]}, {'text': 'Farmers', 'indices': [138, 146]}, {'text': 'Punjab', 'indices': [147, 154]}, {'text': 'RespectForOverseas', 'indices': [155, 174]}, {'text': 'CPvSIN', 'indices': [175, 182]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1312062822969470977, 'id_str': '1312062822969470977', 'indices': [183, 206], 'media_url': 'http://pbs.twimg.com/media/EjViL5YXcAE-fkE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjViL5YXcAE-fkE.jpg', 'url': 'https://t.co/n4yYzysz3h', 'display_url': 'pic.twitter.com/n4yYzysz3h', 'expanded_url': 'https://twitter.com/waqaralisohail/status/1312062826555625474/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",abdullah mirani,abdullahmiran16,ميرپور  بٺورو سنڌه,False,0,0,0,0,Thu Apr 29 12:52:38 +0000 2021,1387751680058576902
"RT @ib_programing: Support us ❤️
Full video link here 👇
https://t.co/aCQAxAOXC8
https://t.co/aCQAxAOXC8
.
#motorwayincident
#DonaldTrump 
#SayNoToBahriaTown 
#fridaymorning 
#غدار_اور_نمک_حرام_نوازشریف https://t.co/B8JYqeg4y2","{'hashtags': [{'text': 'motorwayincident', 'indices': [87, 104]}, {'text': 'DonaldTrump', 'indices': [105, 117]}, {'text': 'SayNoToBahriaTown', 'indices': [119, 137]}, {'text': 'fridaymorning', 'indices': [139, 153]}, {'text': 'غدار_اور_نمک_حرام_نوازشریف', 'indices': [155, 182]}], 'urls': [{'url': 'https://t.co/aCQAxAOXC8', 'expanded_url': 'https://youtu.be/JEz7BP1wVi8', 'display_url': 'youtu.be/JEz7BP1wVi8', 'indices': [37, 60]}, {'url': 'https://t.co/aCQAxAOXC8', 'expanded_url': 'https://youtu.be/JEz7BP1wVi8', 'display_url': 'youtu.be/JEz7BP1wVi8', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1312075332049141762, 'id_str': '1312075332049141762', 'indices': [183, 206], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1312075332049141762/pu/img/7dQ5uThcXUpkEs9o.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1312075332049141762/pu/img/7dQ5uThcXUpkEs9o.jpg', 'url': 'https://t.co/B8JYqeg4y2', 'display_url': 'pic.twitter.com/B8JYqeg4y2', 'expanded_url': 'https://twitter.com/Ib__Tech/status/1312075476102524929/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 16997, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1312075332049141762/pu/pl/WyUFsmn4IdyphWsB.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1312075332049141762/pu/vid/640x360/MB4WmmhqkQIbO7tQ.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1312075332049141762/pu/vid/1280x720/ZR_uKnc7gKTtk66c.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1312075332049141762/pu/vid/480x270/WOafM8tdIu83Agr5.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",abdullah mirani,abdullahmiran16,ميرپور  بٺورو سنڌه,False,0,0,0,0,Thu Apr 29 12:51:58 +0000 2021,1387751511007059971
"RT @waqaralisohail: Never stop doing your best just because someone doesn’t give you credit.
#motorwayincident #SayNoToBahriaTown #SayNoToBahriaTown #Haryana #Farmers #Punjab #RespectForOverseas #CPvSIN https://t.co/n4yYzysz3h","{'hashtags': [{'text': 'motorwayincident', 'indices': [73, 90]}, {'text': 'SayNoToBahriaTown', 'indices': [91, 109]}, {'text': 'SayNoToBahriaTown', 'indices': [110, 128]}, {'text': 'Haryana', 'indices': [129, 137]}, {'text': 'Farmers', 'indices': [138, 146]}, {'text': 'Punjab', 'indices': [147, 154]}, {'text': 'RespectForOverseas', 'indices': [155, 174]}, {'text': 'CPvSIN', 'indices': [175, 182]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1312062822969470977, 'id_str': '1312062822969470977', 'indices': [183, 206], 'media_url': 'http://pbs.twimg.com/media/EjViL5YXcAE-fkE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjViL5YXcAE-fkE.jpg', 'url': 'https://t.co/n4yYzysz3h', 'display_url': 'pic.twitter.com/n4yYzysz3h', 'expanded_url': 'https://twitter.com/waqaralisohail/status/1312062826555625474/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",Irfan Malik,Malik_V111,"Beijing, China",False,0,0,0,0,Thu Apr 29 11:48:31 +0000 2021,1387735543430135808
"RT @AyeshaRaza13: Submitted a Calling Attention Notice in  @SenatePakistan  to draw attention of Minister of Human Rights towards the horrific gang rape incident on the motorway (Gujarpura area)

#motorwayincident 

@pmln_org @ShireenMazari1 @mohrpakistan @HRCP87 https://t.co/6QkRct2wgh","{'hashtags': [{'text': 'motorwayincident', 'indices': [178, 195]}], 'urls': [], 'user_mentions': [{'screen_name': 'SenatePakistan', 'name': 'Senate of Pakistan', 'id': 2981891342, 'id_str': '2981891342', 'indices': [41, 56]}, {'screen_name': 'pmln_org', 'name': 'PML(N)', 'id': 497658491, 'id_str': '497658491', 'indices': [198, 207]}, {'screen_name': 'ShireenMazari1', 'name': 'Shireen Mazari', 'id': 481156800, 'id_str': '481156800', 'indices': [208, 223]}, {'screen_name': 'mohrpakistan', 'name': 'Ministry of Human Rights', 'id': 941547276018872320, 'id_str': '941547276018872320', 'indices': [224, 237]}, {'screen_name': 'HRCP87', 'name': 'Human Rights Commission of Pakistan', 'id': 94504603, 'id_str': '94504603', 'indices': [238, 245]}], 'symbols': [], 'media': [{'id': 1304325636975136768, 'id_str': '1304325636975136768', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/EhnlQZdWkAALbi6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhnlQZdWkAALbi6.jpg', 'url': 'https://t.co/6QkRct2wgh', 'display_url': 'pic.twitter.com/6QkRct2wgh', 'expanded_url': 'https://twitter.com/AyeshaRaza13/status/1304325644948582400/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 648, 'h': 1019, 'resize': 'fit'}, 'large': {'w': 648, 'h': 1019, 'resize': 'fit'}, 'small': {'w': 432, 'h': 680, 'resize': 'fit'}}}]}",@Ali Ahmad Pakpattan,Aliahmadpak,,False,0,0,0,0,Mon Apr 26 04:42:25 +0000 2021,1386541149670805504
"RT @FaezaDawood: Shocking statement by #CCPOLahore 
Police is the protector, should not become an Apologist for rapists.
سی سی پی او نے افسوسناک بیان
دیا۔
Full video👇🏻
Youtube 🔔: Focus with Faeza
—•
#motorwayincident #RemoveCCPOLahore #motorway #UmerShaikh #HangRapists #hangrapistspublicly https://t.co/Ww9wb67EhZ","{'hashtags': [{'text': 'CCPOLahore', 'indices': [22, 33]}, {'text': 'motorwayincident', 'indices': [182, 199]}, {'text': 'RemoveCCPOLahore', 'indices': [200, 217]}, {'text': 'motorway', 'indices': [218, 227]}, {'text': 'UmerShaikh', 'indices': [228, 239]}, {'text': 'HangRapists', 'indices': [240, 252]}, {'text': 'hangrapistspublicly', 'indices': [253, 273]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1304098400279896065, 'id_str': '1304098400279896065', 'indices': [274, 297], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1304098400279896065/pu/img/bthMwG51QphxlxE6.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1304098400279896065/pu/img/bthMwG51QphxlxE6.jpg', 'url': 'https://t.co/Ww9wb67EhZ', 'display_url': 'pic.twitter.com/Ww9wb67EhZ', 'expanded_url': 'https://twitter.com/FaezaDawood/status/1304098784834707456/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 128948, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304098400279896065/pu/vid/320x568/bhjgEf0mDqfUxxl5.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304098400279896065/pu/vid/360x640/RUxgQWh-vOUunE0Q.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1304098400279896065/pu/pl/G0IIwQgwMaG9UEuo.m3u8?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304098400279896065/pu/vid/720x1280/dS3TUVLltRXHsICC.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",Bobby,Bobby54310638,,False,0,0,0,0,Sun Apr 25 16:41:09 +0000 2021,1386359637931352065
"RT @SairaTariq18: I apologize to every parent to train ur children how to do self-defence in this JUNGLE cuz I don't think so there is any other option for us. 
Apny pyaro ki hifazat khud kijiye.
#motorwaycase #MotowayIncident https://t.co/jGWWuomTty","{'hashtags': [{'text': 'motorwaycase', 'indices': [178, 191]}, {'text': 'MotowayIncident', 'indices': [192, 208]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1305127765641965576, 'id_str': '1305127765641965576', 'indices': [209, 232], 'media_url': 'http://pbs.twimg.com/media/Ehy-ybmWsAgMKIg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ehy-ybmWsAgMKIg.jpg', 'url': 'https://t.co/jGWWuomTty', 'display_url': 'pic.twitter.com/jGWWuomTty', 'expanded_url': 'https://twitter.com/SairaTariq18/status/1305127772092805120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1345, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 964, 'h': 1200, 'resize': 'fit'}}}]}",Rana Bilal Tahir,RanaBilalPTI,Pakistan,False,0,0,0,0,Sat Apr 24 14:25:04 +0000 2021,1385963004370489348
"RT @i_abubakar30: This punishment must be given to all rapist 🙏 
#JusticeForZainab #HangRapistsPublically #motorwayincident https://t.co/hKgg0mrnMB","{'hashtags': [{'text': 'JusticeForZainab', 'indices': [47, 64]}, {'text': 'HangRapistsPublically', 'indices': [65, 87]}, {'text': 'motorwayincident', 'indices': [88, 105]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314259764906516482, 'id_str': '1314259764906516482', 'indices': [106, 129], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1314259764906516482/pu/img/-9vuDfySGi34XdpT.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1314259764906516482/pu/img/-9vuDfySGi34XdpT.jpg', 'url': 'https://t.co/hKgg0mrnMB', 'display_url': 'pic.twitter.com/hKgg0mrnMB', 'expanded_url': 'https://twitter.com/imabubakar97/status/1314259862184960006/video/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 300, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 300, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 300, 'resize': 'fit'}}}]}",azim maniyar,pyramident2,"Yorkshire and The Humber, Engl",False,0,0,0,0,Fri Apr 23 20:37:01 +0000 2021,1385694219977719808
"RT @AyeshaRaza13: Submitted a Calling Attention Notice in  @SenatePakistan  to draw attention of Minister of Human Rights towards the horrific gang rape incident on the motorway (Gujarpura area)

#motorwayincident 

@pmln_org @ShireenMazari1 @mohrpakistan @HRCP87 https://t.co/6QkRct2wgh","{'hashtags': [{'text': 'motorwayincident', 'indices': [178, 195]}], 'urls': [], 'user_mentions': [{'screen_name': 'SenatePakistan', 'name': 'Senate of Pakistan', 'id': 2981891342, 'id_str': '2981891342', 'indices': [41, 56]}, {'screen_name': 'pmln_org', 'name': 'PML(N)', 'id': 497658491, 'id_str': '497658491', 'indices': [198, 207]}, {'screen_name': 'ShireenMazari1', 'name': 'Shireen Mazari', 'id': 481156800, 'id_str': '481156800', 'indices': [208, 223]}, {'screen_name': 'mohrpakistan', 'name': 'Ministry of Human Rights', 'id': 941547276018872320, 'id_str': '941547276018872320', 'indices': [224, 237]}, {'screen_name': 'HRCP87', 'name': 'Human Rights Commission of Pakistan', 'id': 94504603, 'id_str': '94504603', 'indices': [238, 245]}], 'symbols': [], 'media': [{'id': 1304325636975136768, 'id_str': '1304325636975136768', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/EhnlQZdWkAALbi6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhnlQZdWkAALbi6.jpg', 'url': 'https://t.co/6QkRct2wgh', 'display_url': 'pic.twitter.com/6QkRct2wgh', 'expanded_url': 'https://twitter.com/AyeshaRaza13/status/1304325644948582400/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 648, 'h': 1019, 'resize': 'fit'}, 'large': {'w': 648, 'h': 1019, 'resize': 'fit'}, 'small': {'w': 432, 'h': 680, 'resize': 'fit'}}}]}",Jamal Ahmed Qadri,JamalAhmedQadr4,Bahawalpur,False,0,0,0,0,Fri Apr 23 10:16:14 +0000 2021,1385537993063153665
"RT @AasimSajjadA: “Ask a man what his greatest fear is about serving jail time, and he will almost inevitably say he fears being raped. What can we deduce from the fact that jail is to men what life is to so many women?”
~ Soraya Chemaly

#MotorwayIncident","{'hashtags': [{'text': 'MotorwayIncident', 'indices': [221, 238]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Anonymous,Anonymo06037198,,False,0,0,0,0,Fri Apr 23 08:51:17 +0000 2021,1385516616188792834
"RT @i_abubakar30: This punishment must be given to all rapist 🙏 
#JusticeForZainab #HangRapistsPublically #motorwayincident https://t.co/hKgg0mrnMB","{'hashtags': [{'text': 'JusticeForZainab', 'indices': [47, 64]}, {'text': 'HangRapistsPublically', 'indices': [65, 87]}, {'text': 'motorwayincident', 'indices': [88, 105]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314259764906516482, 'id_str': '1314259764906516482', 'indices': [106, 129], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1314259764906516482/pu/img/-9vuDfySGi34XdpT.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1314259764906516482/pu/img/-9vuDfySGi34XdpT.jpg', 'url': 'https://t.co/hKgg0mrnMB', 'display_url': 'pic.twitter.com/hKgg0mrnMB', 'expanded_url': 'https://twitter.com/imabubakar97/status/1314259862184960006/video/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 300, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 300, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 300, 'resize': 'fit'}}}]}",Seerat 🦋|| 15 jan hassan ka bdy 🤡||,stfu_seerat,In dreamland ,False,0,0,0,0,Thu Apr 22 06:43:05 +0000 2021,1385121965975949312
"RT @circlemaze: #ThoughtForTheDay #AutomotiveIndustry #roadTrip #motorwayincident #cars #potholetracker #RoadSafety 😂😂
Join our community at #CircleMaze https://t.co/2zDYATy15y","{'hashtags': [{'text': 'ThoughtForTheDay', 'indices': [0, 17]}, {'text': 'AutomotiveIndustry', 'indices': [18, 37]}, {'text': 'roadTrip', 'indices': [38, 47]}, {'text': 'motorwayincident', 'indices': [48, 65]}, {'text': 'cars', 'indices': [66, 71]}, {'text': 'potholetracker', 'indices': [72, 87]}, {'text': 'RoadSafety', 'indices': [88, 99]}, {'text': 'CircleMaze', 'indices': [125, 136]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1384525972251287552, 'id_str': '1384525972251287552', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/EzbTCUZXIAA7iIU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzbTCUZXIAA7iIU.jpg', 'url': 'https://t.co/2zDYATy15y', 'display_url': 'pic.twitter.com/2zDYATy15y', 'expanded_url': 'https://twitter.com/circlemaze/status/1384525976818880513/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 389, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 687, 'resize': 'fit'}, 'large': {'w': 1952, 'h': 1117, 'resize': 'fit'}}}]}",Rohan Williams,R4BOJ,Covering the UK,False,0,0,0,0,Tue Apr 20 15:16:18 +0000 2021,1384526344323731465
"#ThoughtForTheDay #AutomotiveIndustry #roadTrip #motorwayincident #cars #potholetracker #RoadSafety 😂😂
Join our community at #CircleMaze https://t.co/2zDYATy15y","{'hashtags': [{'text': 'ThoughtForTheDay', 'indices': [0, 17]}, {'text': 'AutomotiveIndustry', 'indices': [18, 37]}, {'text': 'roadTrip', 'indices': [38, 47]}, {'text': 'motorwayincident', 'indices': [48, 65]}, {'text': 'cars', 'indices': [66, 71]}, {'text': 'potholetracker', 'indices': [72, 87]}, {'text': 'RoadSafety', 'indices': [88, 99]}, {'text': 'CircleMaze', 'indices': [125, 136]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1384525972251287552, 'id_str': '1384525972251287552', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/EzbTCUZXIAA7iIU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzbTCUZXIAA7iIU.jpg', 'url': 'https://t.co/2zDYATy15y', 'display_url': 'pic.twitter.com/2zDYATy15y', 'expanded_url': 'https://twitter.com/circlemaze/status/1384525976818880513/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 389, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 687, 'resize': 'fit'}, 'large': {'w': 1952, 'h': 1117, 'resize': 'fit'}}}]}",Rohan Williams,circlemaze,"England, United Kingdom",False,0,0,1,0,Tue Apr 20 15:14:50 +0000 2021,1384525976818880513
"RT @allamaiqbal1000: Latest Jobs in NAB Lahore
Salary is 25,000 to 85,000 pkr per month. 
Vacancies:
Data control assistant
Assistant
Cashier
Stenographer
UDC
Drivers
Education: BS.c/ BA/ FS.c / ICS
Apply online here:
https://t.co/vXGQisRXVw

#ImranKhan 
#motorwayincident 
#hamidmir https://t.co/bC5q4KZQgI","{'hashtags': [{'text': 'ImranKhan', 'indices': [222, 232]}, {'text': 'motorwayincident', 'indices': [234, 251]}, {'text': 'hamidmir', 'indices': [253, 262]}], 'urls': [{'url': 'https://t.co/vXGQisRXVw', 'expanded_url': 'https://jobbanks.net/latest-jobs-in-nab-lahore/', 'display_url': 'jobbanks.net/latest-jobs-in…', 'indices': [197, 220]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1373300006728429575, 'id_str': '1373300006728429575', 'indices': [263, 286], 'media_url': 'http://pbs.twimg.com/media/Ew7xFH8W8AcEVMt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ew7xFH8W8AcEVMt.jpg', 'url': 'https://t.co/bC5q4KZQgI', 'display_url': 'pic.twitter.com/bC5q4KZQgI', 'expanded_url': 'https://twitter.com/allamaiqbal1000/status/1373300138706341889/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",pradyut kumar bhattacharya,pradyutkumarbh1,india,False,0,0,0,0,Tue Apr 20 08:24:03 +0000 2021,1384422597903851521
"RT @MugheesMirza: Instead of ""do not leave your girls alone"" you ""should not leave your men alone"".
Woman robbed and raped by two armed men on Motorway in Lahore. 
#MotorwayIncident
#GraphicWalaDesigner https://t.co/f7jpnB9VKu","{'hashtags': [{'text': 'MotorwayIncident', 'indices': [146, 163]}, {'text': 'GraphicWalaDesigner', 'indices': [164, 184]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1304006571291181057, 'id_str': '1304006571291181057', 'indices': [185, 208], 'media_url': 'http://pbs.twimg.com/media/EhjDEVKWAAEvsJ2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhjDEVKWAAEvsJ2.jpg', 'url': 'https://t.co/f7jpnB9VKu', 'display_url': 'pic.twitter.com/f7jpnB9VKu', 'expanded_url': 'https://twitter.com/MugheesMirza/status/1304006585023369217/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",Rubeel Ahmed,_RubeelKhan,Pakistan,False,0,0,0,0,Mon Apr 19 11:30:37 +0000 2021,1384107161836347392
"RT @not_urz_type_: I'll teach my son. If you'll rape. I'll not file a #rapecase. I'll  just hang you at public place
#hangrapistspublicly #PublicHangingOfRapists #motorwayincident","{'hashtags': [{'text': 'rapecase', 'indices': [51, 60]}, {'text': 'hangrapistspublicly', 'indices': [98, 118]}, {'text': 'PublicHangingOfRapists', 'indices': [119, 142]}, {'text': 'motorwayincident', 'indices': [143, 160]}], 'urls': [], 'user_mentions': [], 'symbols': []}",SH๏̯͡๏SHARRY ๏̯͡๏,_sh_sharry_,Apna ghar,False,0,0,0,0,Fri Apr 16 22:50:48 +0000 2021,1383191171661455362
RT @younusalgohar: .@ImranKhanPTI rapists must not be spared. Hang them publicly. Justice must be seen to be done. #motorwayincident #RapistStonnedToDeath,"{'hashtags': [{'text': 'motorwayincident', 'indices': [96, 113]}, {'text': 'RapistStonnedToDeath', 'indices': [114, 135]}], 'urls': [], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [1, 14]}], 'symbols': []}",imranakber,imranakber20,,False,0,0,0,0,Fri Apr 16 13:46:39 +0000 2021,1383054232572481539
